1031,1,Car 9,465.433,49.3,N/A
1031,1,Car 10,517.4,47.233,N/A
1031,1,Incomplete 11,567.067,35.446,3 parts short of completed when time expired
1031,2,Car 1,3.633,110.767,rebuilds top of car after close inspection and manipulation of the PWI to eliminate glare and clarify
1031,2,PWI 1,60.267,8.9,moves PWI to reduce glare
1031,2,PWI 2,90.967,2.0,N/A
1031,2,Car 2,118.533,41.633,N/A
1031,2,Car 3,162.433,48.433,N/A
1031,2,Car 4,213.0,45.133,N/A
1032,1,Car 1,6.333,173.567,N/A
1032,1,Car 2,200.533,132.5,N/A
1032,1,Car 3,349.733,113.3,N/A
1032,1,Drop,462.033,12.767,between C3 and C4 so only affects trial duration
1032,1,Incomplete 4,486.467,114.2,three parts short of complete when time expired
1032,2,Car 1,5.7,72.467,N/A
1032,2,Car 2,82.833,72.733,N/A
1032,2,Car 3,160.033,68.367,N/A
1032,2,Car 4,232.867,64.4,N/A
1033,1,Car 1,17.4,132.0,N/A
1033,1,Drop,89.167,1.233,N/A
1033,1,Car 2,157.367,113.767,N/A
1033,1,Car 3,278.4,107.4,N/A
1033,1,Drop,342.733,3.633,N/A
1033,1,Car 4,391.467,103.6,N/A
1033,1,Car 5,499.833,101.767,last piece at the buzzer
1033,1,Drop,514.867,2.767,N/A
1033,1,Drop,548.6,2.9,N/A
1033,1,Drop,601.333,0.233,N/A
1033,2,Car 1,4.7,58.533,N/A
1033,2,Car 2,4.7,128.067,N/A
1033,2,PWI 1,61.267,0.467,N/A
1033,2,Car 3,135.733,64.033,N/A
1033,2,Car 4,202.967,59.567,N/A
1034,1,Car 1,6.933,157.033,N/A
1034,1,Car 2,172.267,111.5,N/A
1034,1,Car 3,290.567,78.367,N/A
1034,1,Car 4,374.3,93.233,N/A
1034,1,Car 5,472.3,80.467,N/A
1034,1,Incomplete 6,557.467,43.2,time expired
1034,2,Car 1,6.233,73.367,N/A
1034,2,PWI 1,65.0,0.6,N/A
1034,2,Car 2,84.3,70.9,N/A
1034,2,Car 3,159.067,65.367,N/A
1034,2,Car 4,228.6,71.233,N/A
1035,1,Car 1,19.567,120.233,N/A
1035,1,Car 2,143.867,84.9,N/A
1035,1,Car 3,233.0,51.833,N/A
1035,1,Car 4,289.8,48.133,N/A
1035,1,Car 5,343.167,87.6,N/A
1035,1,System,398.9,24.767,HL menu obstructing view during C5
1035,1,System,412.167,16.867,pause timer during C5 to dismiss HL menu - subtract from C5 time
